,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_hospital_long,closest_hospital_lat,dist,distance_km
24,"30.88,76.46",0,fcbk,30.88467361377081,76.46347752819061,punjab,23904128.658897776,13748082.345738426,0.0428591,0.07888,23904104.657801777,13748038.172938423,23904152.65999377,13748126.518538428,860.128024,8.252495999999994,908.130216,96.598096,76.44941303,30.88581618,0.014110831546781749,1.3507780593957475
25,"30.88,76.46",1,fcbk,30.87931263139432,76.459426281929,punjab,23903751.055377778,13748664.569562426,0.0962959,0.040824,23903697.12967378,13748641.708122429,23903804.981081776,13748687.431002423,452.599896,611.78768,560.451304,657.51056,76.44941303,30.88581618,0.01193990614117047,1.1986039142674239
26,"30.41,74.87",0,zigzag,30.41359988760388,74.8712961137772,punjab,23755726.595004447,13799119.426908478,0.0397269,0.0811935,23755704.347940445,13799073.95854848,23755748.84206845,13799164.895268476,658.5594960000001,125.46604,703.053624,216.40276,74.88763956,30.41563744,0.01646996825146322,1.5864846554843854
27,"30.18,74.64",0,fcbk,30.179288475041147,74.64431946201321,punjab,23734570.837706663,13824413.326331249,0.0357631,0.0932417,23734550.810370665,13824361.110979248,23734590.865042668,13824465.54168325,942.575704,584.5024079999998,982.630376,688.9331119999999,74.61108503,30.16811942,0.03506102197245955,3.432178219982165
28,"31.66,74.70",0,zigzag,31.66095388945241,74.70325895175935,punjab,23740064.396320004,13663426.812804598,0.0778684,0.0429467,23740020.790016003,13663402.762652598,23740108.002624005,13663450.862956598,820.1500159999999,431.495288,907.362624,479.595592,74.71156965,31.66846323,0.011200799110188195,1.1465042000044021
29,"31.01,75.03",0,zigzag,31.00495504497628,75.03529303436282,punjab,23771012.215893336,13735010.724546265,0.0944665,0.0203191,23770959.314653337,13734999.345850265,23771065.11713333,13735022.103242263,1000.44532,1097.243224,1106.2478,1120.000616,75.02786498,31.02034026,0.017084520272547702,1.8473568230834008
30,"31.01,75.03",1,zigzag,31.00764674530313,75.03434201660157,punjab,23770923.574613333,13734718.014786264,0.0846157,0.0346316,23770876.189821333,13734698.621090263,23770970.959405333,13734737.408482265,917.320488,796.518464,1012.090072,835.305856,75.02786498,31.02034026,0.014250519937802276,1.5372385142131098
31,"30.80,76.11",0,zigzag,30.79800170262881,76.10704069862365,punjab,23870906.338453334,13757491.268092273,0.036939,0.0725784,23870885.65261333,13757450.62418827,23870927.024293333,13757531.911996271,263.48728,736.1914559999999,304.85896,817.479264,76.10962376,30.78527384,0.012987328176800083,1.4325798203280165
32,"30.79,74.81",0,zigzag,30.78983411582878,74.80405922141263,punjab,23749459.662413508,13758377.486534342,0.011213,0.0563514,23749453.38313351,13758345.929750342,23749465.941693507,13758409.043318342,2.239999999986697e-05,546.441616,12.5585824,609.555184,74.79844969,30.80741522,0.01845432379006644,2.021729103557835
33,"30.82,75.76",0,zigzag,30.820193931693105,75.75440696798329,punjab,23838038.49252089,13755082.935018295,0.0690922,0.0751081,23837999.80088889,13755040.874482296,23838077.18415289,13755124.995554298,0.0,496.891304,77.38326400000001,581.0123759999999,75.76199525,30.80618318,0.015933712278403723,1.7146589513626387
34,"31.79,74.87",0,zigzag,31.7949467359461,74.86626296787267,punjab,23755257.471804447,13648743.402141206,0.036427,0.0313239,23755237.07268445,13648725.860757206,23755277.870924447,13648760.943525206,191.28424,-5.600000000161032e-05,232.08248,35.082712,74.87068356,31.78966997,0.0068837412506704615,0.7194574133507534
35,"32.23,75.61",0,zigzag,32.227189961197986,75.60587166919711,punjab,23824193.99923556,13601230.739095246,0.0386468,0.0762769,23824172.35702756,13601188.024031246,23824215.64144356,13601273.454159249,153.56947200000002,826.903336,196.853888,912.3334640000002,75.61639459,32.20567394,0.023951430654892036,2.583931523062935
36,"31.13,75.82",0,zigzag,31.126644944991657,75.81999935111999,punjab,23844152.145742223,13721769.24411042,0.0331015,0.0719668,23844133.608902223,13721728.94270242,23844170.682582226,13721809.54551842,541.40268,885.013472,578.4763599999999,965.616288,75.82466593,31.11627198,0.011374329042253342,1.2331984761190313
37,"30.29,76.36",0,zigzag,30.292765494801248,76.35875423450467,punjab,23894367.74046222,13812171.037222328,0.0760577,0.0345008,23894325.14815022,13812151.716774328,23894410.332774226,13812190.357670328,401.293928,242.160352,486.478552,280.80124800000004,76.36839527,30.28774608,0.010869410764572597,1.0816176375980222
